"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-mir-135a-1",62.5200630732511,-0.0215142456216574,0.145930607479233,-0.147427917921324,0.882794270964606,0.928413616740438
"hsa-mir-135a-2",73.9299806497045,-0.145893735924425,0.139970851573788,-1.04231512692851,0.297265601351435,0.439182185100745
"hsa-mir-135b",4.72510568243521,-1.12717949852485,0.219310906954167,-5.13964177240131,2.75262739599737e-07,1.14998655655001e-06
"hsa-mir-136",138.611830629024,-1.11208628867554,0.121087403000184,-9.18416169742983,4.14745086621735e-20,4.95060801808801e-19
"hsa-mir-137",6.41327637658222,1.52234799578124,0.460160827378367,3.30829550280144,0.000938657089136121,0.00246807738122504
"hsa-mir-138-1",0.736623750197831,-0.335380101121693,0.324790195268011,-1.03260537420147,0.301788612148281,0.444119444883575
"hsa-mir-138-2",0.699678852001823,-0.0731840005196488,0.307269954894909,-0.238174931697044,0.811745419324409,0.887256621122028
"hsa-mir-139",262.28345141872,-0.673572425756572,0.0998361546722889,-6.74677853897284,1.51163728863365e-11,1.02410021716442e-10
"hsa-mir-140",3602.69474068277,0.156121373510657,0.0650412965985242,2.40034226984029,0.016379748199526,0.0348939678358175
"hsa-mir-141",5592.46757824097,1.12583909520019,0.10205359725344,11.0318413608124,2.68314357876045e-28,5.93448226831723e-27
"hsa-mir-142",2284.78377741825,0.383579245264117,0.156844339086076,2.44560465171528,0.0144609473840752,0.0313389983654886
"hsa-mir-143",1611575.221247,-1.28845871950745,0.124327608536143,-10.3634159353503,3.63735067153246e-25,5.94627761954872e-24
"hsa-mir-144",114.478867966549,-0.870176284802042,0.16562524529644,-5.25388676855741,1.48922458017159e-07,6.51102839702928e-07
"hsa-mir-145",22056.741612149,-0.441500281746904,0.0999701483461439,-4.4163211623756,1.00394888114662e-05,3.35542026054336e-05
"hsa-mir-1468",34.226847390836,0.143742572533096,0.102452598517881,1.40301539065413,0.160612249524006,0.259742820735596
"hsa-mir-146a",161.669797134972,-0.0646087462163353,0.150558561963021,-0.429127014591198,0.667830793647955,0.791918596875233
"hsa-mir-146b",1046.3101602111,1.11683242650442,0.111503982960257,10.0160765279792,1.29543802666358e-23,1.87340268471349e-22
"hsa-mir-147b",1.61811293871354,1.19845119324242,0.383894894381457,3.12182113068578,0.0017973610483118,0.00447554804082939
"hsa-mir-148a",241556.455065634,1.33881990312162,0.100984537365281,13.257672293718,4.07344048454106e-40,2.35632864951913e-38
"hsa-mir-148b",382.845117789659,-0.0113661263246022,0.0693610988887022,-0.163868890584339,0.869834357718242,0.918701456466458
"hsa-mir-149",299.241126258529,0.266152656249632,0.14136023666618,1.88279718912856,0.059727858144367,0.109817480011159
"hsa-mir-150",1143.7099541581,0.239265317790467,0.151632192676236,1.5779321895143,0.114581189008319,0.196723867886429
"hsa-mir-151a",6023.96348514301,-0.19645434875743,0.072334591751706,-2.71591148854167,0.00660935853906683,0.0152461276729394
"hsa-mir-151b",5.54609736343778,-0.503392108971649,0.126364393810883,-3.98365468143682,6.78634643837462e-05,0.000206612652698693
